縣市代碼,縣市,年齡組,性別,教育程度,人數,資料時間
10017,基隆市,25-34歲,女,博士,0,113Y12M
10017,基隆市,25-34歲,女,國中初職,38,113Y12M
10017,基隆市,25-34歲,女,大學院校,408,113Y12M
10017,基隆市,25-34歲,女,專科,100,113Y12M
10017,基隆市,25-34歲,女,小學,0,113Y12M
10017,基隆市,25-34歲,女,未詳,0,113Y12M
10017,基隆市,25-34歲,女,碩士,27,113Y12M
10017,基隆市,25-34歲,女,自修,0,113Y12M
10017,基隆市,25-34歲,女,高中職,274,113Y12M
10017,基隆市,25-34歲,男,不識字,0,113Y12M
10017,基隆市,25-34歲,男,博士,0,113Y12M
10017,基隆市,25-34歲,男,國中初職,75,113Y12M
10017,基隆市,25-34歲,男,大學院校,344,113Y12M
10017,基隆市,25-34歲,男,專科,66,113Y12M
10017,基隆市,25-34歲,男,小學,0,113Y12M
10017,基隆市,25-34歲,男,未詳,0,113Y12M
10017,基隆市,25-34歲,男,碩士,27,113Y12M
10017,基隆市,25-34歲,男,自修,0,113Y12M
10017,基隆市,25-34歲,男,高中職,363,113Y12M
10017,基隆市,35-44歲,女,不識字,0,113Y12M
10017,基隆市,35-44歲,女,博士,0,113Y12M
10017,基隆市,35-44歲,女,國中初職,118,113Y12M
10017,基隆市,35-44歲,女,大學院校,190,113Y12M
10017,基隆市,35-44歲,女,專科,123,113Y12M
10017,基隆市,35-44歲,女,小學,5,113Y12M
10017,基隆市,35-44歲,女,未詳,0,113Y12M
10017,基隆市,35-44歲,女,碩士,18,113Y12M
10017,基隆市,35-44歲,女,自修,0,113Y12M
10017,基隆市,35-44歲,女,高中職,309,113Y12M
10017,基隆市,35-44歲,男,不識字,0,113Y12M
10017,基隆市,35-44歲,男,博士,1,113Y12M
10017,基隆市,35-44歲,男,國中初職,140,113Y12M
10017,基隆市,35-44歲,男,大學院校,152,113Y12M
10017,基隆市,35-44歲,男,專科,59,113Y12M
10017,基隆市,35-44歲,男,小學,10,113Y12M
10017,基隆市,35-44歲,男,未詳,0,113Y12M
10017,基隆市,35-44歲,男,碩士,19,113Y12M
10017,基隆市,35-44歲,男,自修,0,113Y12M
10017,基隆市,35-44歲,男,高中職,364,113Y12M
10017,基隆市,45-54歲,女,不識字,0,113Y12M
10017,基隆市,45-54歲,女,博士,0,113Y12M
10017,基隆市,45-54歲,女,國中初職,186,113Y12M
10017,基隆市,45-54歲,女,大學院校,55,113Y12M
10017,基隆市,45-54歲,女,專科,85,113Y12M
10017,基隆市,45-54歲,女,小學,24,113Y12M
10017,基隆市,45-54歲,女,未詳,0,113Y12M
10017,基隆市,45-54歲,女,碩士,22,113Y12M
10017,基隆市,45-54歲,女,自修,0,113Y12M
10017,基隆市,45-54歲,女,高中職,327,113Y12M
10017,基隆市,45-54歲,男,不識字,0,113Y12M
10017,基隆市,45-54歲,男,博士,0,113Y12M
10017,基隆市,45-54歲,男,國中初職,171,113Y12M
10017,基隆市,45-54歲,男,大學院校,31,113Y12M
10017,基隆市,45-54歲,男,專科,77,113Y12M
10017,基隆市,45-54歲,男,小學,14,113Y12M
10017,基隆市,45-54歲,男,未詳,0,113Y12M
10017,基隆市,45-54歲,男,碩士,20,113Y12M
10017,基隆市,45-54歲,男,自修,0,113Y12M
10017,基隆市,45-54歲,男,高中職,271,113Y12M
10017,基隆市,55-64歲,女,不識字,2,113Y12M
10017,基隆市,55-64歲,女,博士,1,113Y12M
10017,基隆市,55-64歲,女,國中初職,291,113Y12M
10017,基隆市,55-64歲,女,大學院校,23,113Y12M
10017,基隆市,55-64歲,女,專科,26,113Y12M
10017,基隆市,55-64歲,女,小學,138,113Y12M
10017,基隆市,55-64歲,女,未詳,0,113Y12M
10017,基隆市,55-64歲,女,碩士,9,113Y12M
10017,基隆市,55-64歲,女,自修,1,113Y12M
10017,基隆市,55-64歲,女,高中職,200,113Y12M
10017,基隆市,55-64歲,男,不識字,1,113Y12M
10017,基隆市,55-64歲,男,博士,1,113Y12M
10017,基隆市,55-64歲,男,國中初職,229,113Y12M
10017,基隆市,55-64歲,男,大學院校,8,113Y12M
10017,基隆市,55-64歲,男,專科,36,113Y12M
10017,基隆市,55-64歲,男,小學,58,113Y12M
10017,基隆市,55-64歲,男,未詳,0,113Y12M
10017,基隆市,55-64歲,男,碩士,10,113Y12M
10017,基隆市,55-64歲,男,自修,1,113Y12M
10017,基隆市,55-64歲,男,高中職,179,113Y12M
10017,基隆市,65歲以上,女,不識字,2,113Y12M
10017,基隆市,65歲以上,女,博士,0,113Y12M
10017,基隆市,65歲以上,女,國中初職,150,113Y12M
10017,基隆市,65歲以上,女,大學院校,4,113Y12M
10017,基隆市,65歲以上,女,專科,4,113Y12M
10017,基隆市,65歲以上,女,小學,308,113Y12M
10017,基隆市,65歲以上,女,未詳,0,113Y12M
10017,基隆市,65歲以上,女,碩士,1,113Y12M
10017,基隆市,65歲以上,女,自修,0,113Y12M
10017,基隆市,65歲以上,女,高中職,65,113Y12M
10017,基隆市,65歲以上,男,不識字,2,113Y12M
10017,基隆市,65歲以上,男,博士,0,113Y12M
10017,基隆市,65歲以上,男,國中初職,106,113Y12M
10017,基隆市,65歲以上,男,大學院校,11,113Y12M
10017,基隆市,65歲以上,男,專科,7,113Y12M
10017,基隆市,65歲以上,男,小學,208,113Y12M
10017,基隆市,65歲以上,男,未詳,0,113Y12M
10017,基隆市,65歲以上,男,碩士,1,113Y12M
10017,基隆市,65歲以上,男,自修,2,113Y12M
10017,基隆市,65歲以上,男,高中職,72,113Y12M
10018,新竹市,15-24歲,女,不識字,0,113Y12M
10018,新竹市,15-24歲,女,博士,0,113Y12M
10018,新竹市,15-24歲,女,國中初職,32,113Y12M
10018,新竹市,15-24歲,女,大學院校,123,113Y12M
10018,新竹市,15-24歲,女,專科,48,113Y12M
10018,新竹市,15-24歲,女,小學,6,113Y12M
10018,新竹市,15-24歲,女,未詳,0,113Y12M
10018,新竹市,15-24歲,女,碩士,5,113Y12M
10018,新竹市,15-24歲,女,自修,0,113Y12M
10018,新竹市,15-24歲,女,高中職,184,113Y12M
10018,新竹市,15-24歲,男,不識字,0,113Y12M
10018,新竹市,15-24歲,男,博士,0,113Y12M
10018,新竹市,15-24歲,男,國中初職,20,113Y12M
10018,新竹市,15-24歲,男,大學院校,127,113Y12M
10018,新竹市,15-24歲,男,專科,18,113Y12M
10018,新竹市,15-24歲,男,小學,3,113Y12M
10018,新竹市,15-24歲,男,未詳,0,113Y12M
10018,新竹市,15-24歲,男,碩士,2,113Y12M
10018,新竹市,15-24歲,男,自修,0,113Y12M
10018,新竹市,15-24歲,男,高中職,225,113Y12M
10018,新竹市,25-34歲,女,不識字,0,113Y12M
10018,新竹市,25-34歲,女,博士,0,113Y12M
10018,新竹市,25-34歲,女,國中初職,14,113Y12M
10018,新竹市,25-34歲,女,大學院校,212,113Y12M
10018,新竹市,25-34歲,女,專科,40,113Y12M
10018,新竹市,25-34歲,女,小學,1,113Y12M
10018,新竹市,25-34歲,女,未詳,0,113Y12M
10018,新竹市,25-34歲,女,碩士,17,113Y12M
10018,新竹市,25-34歲,女,自修,0,113Y12M
10018,新竹市,25-34歲,女,高中職,140,113Y12M
10018,新竹市,25-34歲,男,不識字,0,113Y12M
10018,新竹市,25-34歲,男,博士,3,113Y12M
10018,新竹市,25-34歲,男,國中初職,31,113Y12M
10018,新竹市,25-34歲,男,大學院校,172,113Y12M
10018,新竹市,25-34歲,男,專科,20,113Y12M
10018,新竹市,25-34歲,男,小學,0,113Y12M
10018,新竹市,25-34歲,男,未詳,0,113Y12M
10018,新竹市,25-34歲,男,碩士,24,113Y12M
10018,新竹市,25-34歲,男,自修,0,113Y12M
10018,新竹市,25-34歲,男,高中職,129,113Y12M
10018,新竹市,35-44歲,女,不識字,0,113Y12M
10018,新竹市,35-44歲,女,博士,0,113Y12M
10018,新竹市,35-44歲,女,國中初職,49,113Y12M
10018,新竹市,35-44歲,女,大學院校,158,113Y12M
10018,新竹市,35-44歲,女,專科,58,113Y12M
10018,新竹市,35-44歲,女,小學,1,113Y12M
10018,新竹市,35-44歲,女,未詳,0,113Y12M
10018,新竹市,35-44歲,女,碩士,21,113Y12M
10018,新竹市,35-44歲,女,自修,0,113Y12M
10018,新竹市,35-44歲,女,高中職,180,113Y12M
10018,新竹市,35-44歲,男,不識字,0,113Y12M
10018,新竹市,35-44歲,男,博士,1,113Y12M
10018,新竹市,35-44歲,男,國中初職,42,113Y12M
10018,新竹市,35-44歲,男,大學院校,91,113Y12M
10018,新竹市,35-44歲,男,專科,21,113Y12M
10018,新竹市,35-44歲,男,小學,1,113Y12M
10018,新竹市,35-44歲,男,未詳,0,113Y12M
10018,新竹市,35-44歲,男,碩士,19,113Y12M
10018,新竹市,35-44歲,男,自修,0,113Y12M
10018,新竹市,35-44歲,男,高中職,145,113Y12M
10018,新竹市,45-54歲,女,不識字,0,113Y12M
10018,新竹市,45-54歲,女,博士,1,113Y12M
10018,新竹市,45-54歲,女,國中初職,73,113Y12M
10018,新竹市,45-54歲,女,大學院校,65,113Y12M
10018,新竹市,45-54歲,女,專科,43,113Y12M
10018,新竹市,45-54歲,女,小學,4,113Y12M
10018,新竹市,45-54歲,女,未詳,0,113Y12M
10018,新竹市,45-54歲,女,碩士,18,113Y12M
10018,新竹市,45-54歲,女,自修,0,113Y12M
10018,新竹市,45-54歲,女,高中職,163,113Y12M
10018,新竹市,45-54歲,男,不識字,0,113Y12M
10018,新竹市,45-54歲,男,博士,4,113Y12M
10018,新竹市,45-54歲,男,國中初職,56,113Y12M
10018,新竹市,45-54歲,男,大學院校,25,113Y12M
10018,新竹市,45-54歲,男,專科,28,113Y12M
10018,新竹市,45-54歲,男,小學,7,113Y12M
10018,新竹市,45-54歲,男,未詳,0,113Y12M
10018,新竹市,45-54歲,男,碩士,12,113Y12M
10018,新竹市,45-54歲,男,自修,0,113Y12M
10018,新竹市,45-54歲,男,高中職,91,113Y12M
10018,新竹市,55-64歲,女,不識字,0,113Y12M
10018,新竹市,55-64歲,女,博士,3,113Y12M
10018,新竹市,55-64歲,女,國中初職,118,113Y12M
10018,新竹市,55-64歲,女,大學院校,16,113Y12M
10018,新竹市,55-64歲,女,專科,19,113Y12M
10018,新竹市,55-64歲,女,小學,24,113Y12M
10018,新竹市,55-64歲,女,未詳,0,113Y12M
10018,新竹市,55-64歲,女,碩士,5,113Y12M
10018,新竹市,55-64歲,女,自修,0,113Y12M
10018,新竹市,55-64歲,女,高中職,104,113Y12M
10018,新竹市,55-64歲,男,不識字,0,113Y12M
10018,新竹市,55-64歲,男,博士,0,113Y12M
10018,新竹市,55-64歲,男,國中初職,54,113Y12M
10018,新竹市,55-64歲,男,大學院校,10,113Y12M
10018,新竹市,55-64歲,男,專科,7,113Y12M
10018,新竹市,55-64歲,男,小學,12,113Y12M
10018,新竹市,55-64歲,男,未詳,0,113Y12M
10018,新竹市,55-64歲,男,碩士,4,113Y12M
10018,新竹市,55-64歲,男,自修,0,113Y12M
10018,新竹市,55-64歲,男,高中職,40,113Y12M
10018,新竹市,65歲以上,女,不識字,4,113Y12M
10018,新竹市,65歲以上,女,博士,0,113Y12M
10018,新竹市,65歲以上,女,國中初職,44,113Y12M
10018,新竹市,65歲以上,女,大學院校,2,113Y12M
10018,新竹市,65歲以上,女,專科,4,113Y12M
10018,新竹市,65歲以上,女,小學,121,113Y12M
10018,新竹市,65歲以上,女,未詳,0,113Y12M
10018,新竹市,65歲以上,女,碩士,0,113Y12M
10018,新竹市,65歲以上,女,自修,1,113Y12M
10018,新竹市,65歲以上,女,高中職,21,113Y12M
10018,新竹市,65歲以上,男,不識字,0,113Y12M
10018,新竹市,65歲以上,男,博士,0,113Y12M
10018,新竹市,65歲以上,男,國中初職,11,113Y12M
10018,新竹市,65歲以上,男,大學院校,1,113Y12M
10018,新竹市,65歲以上,男,專科,5,113Y12M
10018,新竹市,65歲以上,男,小學,35,113Y12M
10018,新竹市,65歲以上,男,未詳,0,113Y12M
10018,新竹市,65歲以上,男,碩士,2,113Y12M
10018,新竹市,65歲以上,男,自修,0,113Y12M
10018,新竹市,65歲以上,男,高中職,19,113Y12M
10020,嘉義市,15-24歲,女,不識字,0,113Y12M
10020,嘉義市,15-24歲,女,博士,0,113Y12M
10020,嘉義市,15-24歲,女,國中初職,3,113Y12M
10020,嘉義市,15-24歲,女,大學院校,50,113Y12M
10020,嘉義市,15-24歲,女,專科,18,113Y12M
10020,嘉義市,15-24歲,女,小學,0,113Y12M
10020,嘉義市,15-24歲,女,未詳,0,113Y12M
10020,嘉義市,15-24歲,女,碩士,1,113Y12M
10020,嘉義市,15-24歲,女,自修,0,113Y12M
10020,嘉義市,15-24歲,女,高中職,34,113Y12M
10020,嘉義市,15-24歲,男,不識字,0,113Y12M
10020,嘉義市,15-24歲,男,博士,0,113Y12M
10020,嘉義市,15-24歲,男,國中初職,2,113Y12M
10020,嘉義市,15-24歲,男,大學院校,33,113Y12M
10020,嘉義市,15-24歲,男,專科,4,113Y12M
10020,嘉義市,15-24歲,男,小學,1,113Y12M
10020,嘉義市,15-24歲,男,未詳,0,113Y12M
10020,嘉義市,15-24歲,男,碩士,1,113Y12M
10020,嘉義市,15-24歲,男,自修,0,113Y12M
10020,嘉義市,15-24歲,男,高中職,46,113Y12M
10020,嘉義市,25-34歲,女,不識字,0,113Y12M
10020,嘉義市,25-34歲,女,博士,0,113Y12M
10020,嘉義市,25-34歲,女,國中初職,2,113Y12M
10020,嘉義市,25-34歲,女,大學院校,76,113Y12M
10020,嘉義市,25-34歲,女,專科,15,113Y12M
10020,嘉義市,25-34歲,女,小學,0,113Y12M
10020,嘉義市,25-34歲,女,未詳,0,113Y12M
10020,嘉義市,25-34歲,女,碩士,7,113Y12M
10020,嘉義市,25-34歲,女,自修,0,113Y12M
10020,嘉義市,25-34歲,女,高中職,43,113Y12M
10020,嘉義市,25-34歲,男,不識字,0,113Y12M
10020,嘉義市,25-34歲,男,博士,0,113Y12M
10020,嘉義市,25-34歲,男,國中初職,3,113Y12M
10020,嘉義市,25-34歲,男,大學院校,77,113Y12M
10020,嘉義市,25-34歲,男,專科,7,113Y12M
10020,嘉義市,25-34歲,男,小學,0,113Y12M
10020,嘉義市,25-34歲,男,未詳,0,113Y12M
10020,嘉義市,25-34歲,男,碩士,5,113Y12M
10020,嘉義市,25-34歲,男,自修,0,113Y12M
10020,嘉義市,25-34歲,男,高中職,26,113Y12M
10020,嘉義市,35-44歲,女,不識字,0,113Y12M
10020,嘉義市,35-44歲,女,博士,1,113Y12M
10020,嘉義市,35-44歲,女,國中初職,16,113Y12M
10020,嘉義市,35-44歲,女,大學院校,41,113Y12M
10020,嘉義市,35-44歲,女,專科,21,113Y12M
10020,嘉義市,35-44歲,女,小學,0,113Y12M
10020,嘉義市,35-44歲,女,未詳,0,113Y12M
10020,嘉義市,35-44歲,女,碩士,9,113Y12M
10020,嘉義市,35-44歲,女,自修,0,113Y12M
10020,嘉義市,35-44歲,女,高中職,34,113Y12M
10020,嘉義市,35-44歲,男,不識字,0,113Y12M
10020,嘉義市,35-44歲,男,博士,0,113Y12M
10020,嘉義市,35-44歲,男,國中初職,8,113Y12M
10020,嘉義市,35-44歲,男,大學院校,23,113Y12M
10020,嘉義市,35-44歲,男,專科,14,113Y12M
10020,嘉義市,35-44歲,男,小學,0,113Y12M
10020,嘉義市,35-44歲,男,未詳,0,113Y12M
10020,嘉義市,35-44歲,男,碩士,5,113Y12M
10020,嘉義市,35-44歲,男,自修,0,113Y12M
10020,嘉義市,35-44歲,男,高中職,26,113Y12M
10020,嘉義市,45-54歲,女,不識字,0,113Y12M
10020,嘉義市,45-54歲,女,博士,0,113Y12M
10020,嘉義市,45-54歲,女,國中初職,15,113Y12M
10020,嘉義市,45-54歲,女,大學院校,27,113Y12M
10020,嘉義市,45-54歲,女,專科,20,113Y12M
10020,嘉義市,45-54歲,女,小學,1,113Y12M
10020,嘉義市,45-54歲,女,未詳,0,113Y12M
10020,嘉義市,45-54歲,女,碩士,6,113Y12M
10020,嘉義市,45-54歲,女,自修,0,113Y12M
10020,嘉義市,45-54歲,女,高中職,36,113Y12M
10020,嘉義市,45-54歲,男,不識字,0,113Y12M
10020,嘉義市,45-54歲,男,博士,1,113Y12M
10020,嘉義市,45-54歲,男,國中初職,7,113Y12M
10020,嘉義市,45-54歲,男,大學院校,10,113Y12M
10020,嘉義市,45-54歲,男,專科,15,113Y12M
10020,嘉義市,45-54歲,男,小學,0,113Y12M
10020,嘉義市,45-54歲,男,未詳,0,113Y12M
10020,嘉義市,45-54歲,男,碩士,5,113Y12M
10020,嘉義市,45-54歲,男,自修,0,113Y12M
10020,嘉義市,45-54歲,男,高中職,24,113Y12M
10020,嘉義市,55-64歲,女,不識字,0,113Y12M
10020,嘉義市,55-64歲,女,博士,0,113Y12M
10020,嘉義市,55-64歲,女,國中初職,28,113Y12M
10020,嘉義市,55-64歲,女,大學院校,10,113Y12M
10020,嘉義市,55-64歲,女,專科,6,113Y12M
10020,嘉義市,55-64歲,女,小學,8,113Y12M
10020,嘉義市,55-64歲,女,未詳,0,113Y12M
10020,嘉義市,55-64歲,女,碩士,2,113Y12M
10020,嘉義市,55-64歲,女,自修,0,113Y12M
10020,嘉義市,55-64歲,女,高中職,25,113Y12M
10020,嘉義市,55-64歲,男,不識字,0,113Y12M
10020,嘉義市,55-64歲,男,博士,2,113Y12M
10020,嘉義市,55-64歲,男,國中初職,8,113Y12M
10020,嘉義市,55-64歲,男,大學院校,3,113Y12M
10020,嘉義市,55-64歲,男,專科,5,113Y12M
10020,嘉義市,55-64歲,男,小學,1,113Y12M
10020,嘉義市,55-64歲,男,未詳,0,113Y12M
10020,嘉義市,55-64歲,男,碩士,0,113Y12M
10020,嘉義市,55-64歲,男,自修,0,113Y12M
10020,嘉義市,55-64歲,男,高中職,11,113Y12M
10020,嘉義市,65歲以上,女,不識字,0,113Y12M
10020,嘉義市,65歲以上,女,博士,0,113Y12M
10020,嘉義市,65歲以上,女,國中初職,16,113Y12M
10020,嘉義市,65歲以上,女,大學院校,3,113Y12M
10020,嘉義市,65歲以上,女,專科,1,113Y12M
10020,嘉義市,65歲以上,女,小學,20,113Y12M
10020,嘉義市,65歲以上,女,未詳,0,113Y12M
10020,嘉義市,65歲以上,女,碩士,1,113Y12M
10020,嘉義市,65歲以上,女,自修,0,113Y12M
10020,嘉義市,65歲以上,女,高中職,11,113Y12M
10020,嘉義市,65歲以上,男,不識字,0,113Y12M
10020,嘉義市,65歲以上,男,博士,0,113Y12M
10020,嘉義市,65歲以上,男,國中初職,5,113Y12M
10020,嘉義市,65歲以上,男,大學院校,3,113Y12M
10020,嘉義市,65歲以上,男,專科,1,113Y12M
10020,嘉義市,65歲以上,男,小學,3,113Y12M
10020,嘉義市,65歲以上,男,未詳,0,113Y12M
10020,嘉義市,65歲以上,男,碩士,0,113Y12M
10020,嘉義市,65歲以上,男,自修,0,113Y12M
10020,嘉義市,65歲以上,男,高中職,6,113Y12M
63000,臺北市,15-24歲,女,不識字,0,113Y12M
63000,臺北市,15-24歲,女,博士,0,113Y12M
63000,臺北市,15-24歲,女,國中初職,54,113Y12M
63000,臺北市,15-24歲,女,大學院校,572,113Y12M
63000,臺北市,15-24歲,女,專科,101,113Y12M
63000,臺北市,15-24歲,女,小學,6,113Y12M
63000,臺北市,15-24歲,女,未詳,0,113Y12M
63000,臺北市,15-24歲,女,碩士,17,113Y12M
63000,臺北市,15-24歲,女,自修,0,113Y12M
63000,臺北市,15-24歲,女,高中職,464,113Y12M
63000,臺北市,15-24歲,男,不識字,0,113Y12M
63000,臺北市,15-24歲,男,博士,0,113Y12M
63000,臺北市,15-24歲,男,國中初職,59,113Y12M
63000,臺北市,15-24歲,男,大學院校,606,113Y12M
63000,臺北市,15-24歲,男,專科,58,113Y12M
63000,臺北市,15-24歲,男,小學,12,113Y12M
63000,臺北市,15-24歲,男,未詳,0,113Y12M
63000,臺北市,15-24歲,男,碩士,20,113Y12M
63000,臺北市,15-24歲,男,自修,0,113Y12M
63000,臺北市,15-24歲,男,高中職,599,113Y12M
63000,臺北市,25-34歲,女,不識字,0,113Y12M
63000,臺北市,25-34歲,女,博士,2,113Y12M
63000,臺北市,25-34歲,女,國中初職,25,113Y12M
63000,臺北市,25-34歲,女,大學院校,1118,113Y12M
63000,臺北市,25-34歲,女,專科,98,113Y12M
63000,臺北市,25-34歲,女,小學,0,113Y12M
63000,臺北市,25-34歲,女,未詳,0,113Y12M
63000,臺北市,25-34歲,女,碩士,128,113Y12M
63000,臺北市,25-34歲,女,自修,0,113Y12M
63000,臺北市,25-34歲,女,高中職,296,113Y12M
63000,臺北市,25-34歲,男,不識字,0,113Y12M
63000,臺北市,25-34歲,男,博士,1,113Y12M
63000,臺北市,25-34歲,男,國中初職,30,113Y12M
63000,臺北市,25-34歲,男,大學院校,851,113Y12M
63000,臺北市,25-34歲,男,專科,70,113Y12M
63000,臺北市,25-34歲,男,小學,0,113Y12M
63000,臺北市,25-34歲,男,未詳,0,113Y12M
63000,臺北市,25-34歲,男,碩士,108,113Y12M
63000,臺北市,25-34歲,男,自修,0,113Y12M
63000,臺北市,25-34歲,男,高中職,324,113Y12M
63000,臺北市,35-44歲,女,不識字,0,113Y12M
63000,臺北市,35-44歲,女,博士,10,113Y12M
63000,臺北市,35-44歲,女,國中初職,98,113Y12M
63000,臺北市,35-44歲,女,大學院校,749,113Y12M
63000,臺北市,35-44歲,女,專科,244,113Y12M
63000,臺北市,35-44歲,女,小學,1,113Y12M
63000,臺北市,35-44歲,女,未詳,0,113Y12M
63000,臺北市,35-44歲,女,碩士,145,113Y12M
63000,臺北市,35-44歲,女,自修,0,113Y12M
63000,臺北市,35-44歲,女,高中職,446,113Y12M
63000,臺北市,35-44歲,男,不識字,1,113Y12M
63000,臺北市,35-44歲,男,博士,19,113Y12M
63000,臺北市,35-44歲,男,國中初職,91,113Y12M
63000,臺北市,35-44歲,男,大學院校,508,113Y12M
63000,臺北市,35-44歲,男,專科,133,113Y12M
63000,臺北市,35-44歲,男,小學,5,113Y12M
63000,臺北市,35-44歲,男,未詳,0,113Y12M
63000,臺北市,35-44歲,男,碩士,123,113Y12M
63000,臺北市,35-44歲,男,自修,0,113Y12M
63000,臺北市,35-44歲,男,高中職,358,113Y12M
63000,臺北市,45-54歲,女,不識字,1,113Y12M
63000,臺北市,45-54歲,女,博士,11,113Y12M
63000,臺北市,45-54歲,女,國中初職,147,113Y12M
63000,臺北市,45-54歲,女,大學院校,319,113Y12M
63000,臺北市,45-54歲,女,專科,316,113Y12M
63000,臺北市,45-54歲,女,小學,23,113Y12M
63000,臺北市,45-54歲,女,未詳,0,113Y12M
63000,臺北市,45-54歲,女,碩士,96,113Y12M
63000,臺北市,45-54歲,女,自修,0,113Y12M
63000,臺北市,45-54歲,女,高中職,567,113Y12M
63000,臺北市,45-54歲,男,不識字,1,113Y12M
63000,臺北市,45-54歲,男,博士,18,113Y12M
63000,臺北市,45-54歲,男,國中初職,97,113Y12M
63000,臺北市,45-54歲,男,大學院校,182,113Y12M
63000,臺北市,45-54歲,男,專科,188,113Y12M
63000,臺北市,45-54歲,男,小學,11,113Y12M
63000,臺北市,45-54歲,男,未詳,0,113Y12M
63000,臺北市,45-54歲,男,碩士,69,113Y12M
63000,臺北市,45-54歲,男,自修,0,113Y12M
63000,臺北市,45-54歲,男,高中職,333,113Y12M
63000,臺北市,55-64歲,女,不識字,2,113Y12M
63000,臺北市,55-64歲,女,博士,6,113Y12M
63000,臺北市,55-64歲,女,國中初職,286,113Y12M
63000,臺北市,55-64歲,女,大學院校,153,113Y12M
63000,臺北市,55-64歲,女,專科,156,113Y12M
63000,臺北市,55-64歲,女,小學,100,113Y12M
63000,臺北市,55-64歲,女,未詳,0,113Y12M
63000,臺北市,55-64歲,女,碩士,48,113Y12M
63000,臺北市,55-64歲,女,自修,0,113Y12M
63000,臺北市,55-64歲,女,高中職,509,113Y12M
63000,臺北市,55-64歲,男,不識字,0,113Y12M
63000,臺北市,55-64歲,男,博士,8,113Y12M
63000,臺北市,55-64歲,男,國中初職,122,113Y12M
63000,臺北市,55-64歲,男,大學院校,72,113Y12M
63000,臺北市,55-64歲,男,專科,107,113Y12M
63000,臺北市,55-64歲,男,小學,29,113Y12M
63000,臺北市,55-64歲,男,未詳,0,113Y12M
63000,臺北市,55-64歲,男,碩士,53,113Y12M
63000,臺北市,55-64歲,男,自修,0,113Y12M
63000,臺北市,55-64歲,男,高中職,246,113Y12M
63000,臺北市,65歲以上,女,不識字,10,113Y12M
63000,臺北市,65歲以上,女,博士,0,113Y12M
63000,臺北市,65歲以上,女,國中初職,231,113Y12M
63000,臺北市,65歲以上,女,大學院校,55,113Y12M
63000,臺北市,65歲以上,女,專科,55,113Y12M
63000,臺北市,65歲以上,女,小學,422,113Y12M
63000,臺北市,65歲以上,女,未詳,0,113Y12M
63000,臺北市,65歲以上,女,碩士,14,113Y12M
63000,臺北市,65歲以上,女,自修,6,113Y12M
63000,臺北市,65歲以上,女,高中職,289,113Y12M
63000,臺北市,65歲以上,男,不識字,2,113Y12M
63000,臺北市,65歲以上,男,博士,4,113Y12M
63000,臺北市,65歲以上,男,國中初職,64,113Y12M
63000,臺北市,65歲以上,男,大學院校,55,113Y12M
63000,臺北市,65歲以上,男,專科,47,113Y12M
63000,臺北市,65歲以上,男,小學,99,113Y12M
63000,臺北市,65歲以上,男,未詳,0,113Y12M
63000,臺北市,65歲以上,男,碩士,8,113Y12M
63000,臺北市,65歲以上,男,自修,0,113Y12M
63000,臺北市,65歲以上,男,高中職,135,113Y12M
64000,高雄市,15-24歲,女,不識字,0,113Y12M
64000,高雄市,15-24歲,女,博士,0,113Y12M
64000,高雄市,15-24歲,女,國中初職,108,113Y12M
64000,高雄市,15-24歲,女,大學院校,1181,113Y12M
64000,高雄市,15-24歲,女,專科,472,113Y12M
64000,高雄市,15-24歲,女,小學,16,113Y12M
64000,高雄市,15-24歲,女,未詳,0,113Y12M
64000,高雄市,15-24歲,女,碩士,27,113Y12M
64000,高雄市,15-24歲,女,自修,0,113Y12M
64000,高雄市,15-24歲,女,高中職,1226,113Y12M
64000,高雄市,15-24歲,男,不識字,0,113Y12M
64000,高雄市,15-24歲,男,博士,0,113Y12M
64000,高雄市,15-24歲,男,國中初職,132,113Y12M
64000,高雄市,15-24歲,男,大學院校,1048,113Y12M
64000,高雄市,15-24歲,男,專科,173,113Y12M
64000,高雄市,15-24歲,男,小學,17,113Y12M
64000,高雄市,15-24歲,男,未詳,0,113Y12M
64000,高雄市,15-24歲,男,碩士,24,113Y12M
64000,高雄市,15-24歲,男,自修,0,113Y12M
64000,高雄市,15-24歲,男,高中職,1594,113Y12M
64000,高雄市,25-34歲,女,不識字,0,113Y12M
64000,高雄市,25-34歲,女,博士,4,113Y12M
64000,高雄市,25-34歲,女,國中初職,75,113Y12M
64000,高雄市,25-34歲,女,大學院校,1798,113Y12M
64000,高雄市,25-34歲,女,專科,329,113Y12M
64000,高雄市,25-34歲,女,小學,3,113Y12M
64000,高雄市,25-34歲,女,未詳,0,113Y12M
64000,高雄市,25-34歲,女,碩士,143,113Y12M
64000,高雄市,25-34歲,女,自修,0,113Y12M
64000,高雄市,25-34歲,女,高中職,846,113Y12M
64000,高雄市,25-34歲,男,不識字,0,113Y12M
64000,高雄市,25-34歲,男,博士,4,113Y12M
64000,高雄市,25-34歲,男,國中初職,103,113Y12M
64000,高雄市,25-34歲,男,大學院校,1517,113Y12M
64000,高雄市,25-34歲,男,專科,246,113Y12M
64000,高雄市,25-34歲,男,小學,2,113Y12M
64000,高雄市,25-34歲,男,未詳,0,113Y12M
64000,高雄市,25-34歲,男,碩士,122,113Y12M
